Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-19 00:00:00 +01:00,2022-01-19 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.0900000000,µg/m3,2022-01-19 01:00:00 +01:00,2022-01-19 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.5600000000,µg/m3,2022-01-19 02:00:00 +01:00,2022-01-19 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,23.9700000000,µg/m3,2022-01-19 03:00:00 +01:00,2022-01-19 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,24.4400000000,µg/m3,2022-01-19 04:00:00 +01:00,2022-01-19 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,25.3800000000,µg/m3,2022-01-19 05:00:00 +01:00,2022-01-19 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,24.4400000000,µg/m3,2022-01-19 06:00:00 +01:00,2022-01-19 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.1500000000,µg/m3,2022-01-19 07:00:00 +01:00,2022-01-19 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,21.6200000000,µg/m3,2022-01-19 08:00:00 +01:00,2022-01-19 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,27.7300000000,µg/m3,2022-01-19 09:00:00 +01:00,2022-01-19 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,31.4900000000,µg/m3,2022-01-19 10:00:00 +01:00,2022-01-19 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,31.4900000000,µg/m3,2022-01-19 11:00:00 +01:00,2022-01-19 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.5500000000,µg/m3,2022-01-19 12:00:00 +01:00,2022-01-19 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,30.0800000000,µg/m3,2022-01-19 13:00:00 +01:00,2022-01-19 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,26.7900000000,µg/m3,2022-01-19 14:00:00 +01:00,2022-01-19 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,22.0900000000,µg/m3,2022-01-19 15:00:00 +01:00,2022-01-19 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,13.6300000000,µg/m3,2022-01-19 16:00:00 +01:00,2022-01-19 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.8700000000,µg/m3,2022-01-19 17:00:00 +01:00,2022-01-19 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.8700000000,µg/m3,2022-01-19 18:00:00 +01:00,2022-01-19 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.4600000000,µg/m3,2022-01-19 19:00:00 +01:00,2022-01-19 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.0500000000,µg/m3,2022-01-19 20:00:00 +01:00,2022-01-19 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.4000000000,µg/m3,2022-01-19 21:00:00 +01:00,2022-01-19 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,10.3400000000,µg/m3,2022-01-19 22:00:00 +01:00,2022-01-19 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.4000000000,µg/m3,2022-01-19 23:00:00 +01:00,2022-01-20 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.9900000000,µg/m3,2022-01-20 00:00:00 +01:00,2022-01-20 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.5800000000,µg/m3,2022-01-20 01:00:00 +01:00,2022-01-20 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-20 02:00:00 +01:00,2022-01-20 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-20 03:00:00 +01:00,2022-01-20 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6400000000,µg/m3,2022-01-20 04:00:00 +01:00,2022-01-20 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-20 05:00:00 +01:00,2022-01-20 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.5200000000,µg/m3,2022-01-20 06:00:00 +01:00,2022-01-20 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-20 07:00:00 +01:00,2022-01-20 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.7000000000,µg/m3,2022-01-20 08:00:00 +01:00,2022-01-20 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.0500000000,µg/m3,2022-01-20 09:00:00 +01:00,2022-01-20 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.5200000000,µg/m3,2022-01-20 10:00:00 +01:00,2022-01-20 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.2300000000,µg/m3,2022-01-20 11:00:00 +01:00,2022-01-20 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.2300000000,µg/m3,2022-01-20 12:00:00 +01:00,2022-01-20 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.2300000000,µg/m3,2022-01-20 13:00:00 +01:00,2022-01-20 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6400000000,µg/m3,2022-01-20 14:00:00 +01:00,2022-01-20 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.7000000000,µg/m3,2022-01-20 15:00:00 +01:00,2022-01-20 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-20 16:00:00 +01:00,2022-01-20 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,3.7600000000,µg/m3,2022-01-20 17:00:00 +01:00,2022-01-20 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,4.7000000000,µg/m3,2022-01-20 18:00:00 +01:00,2022-01-20 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.4600000000,µg/m3,2022-01-20 19:00:00 +01:00,2022-01-20 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6400000000,µg/m3,2022-01-20 20:00:00 +01:00,2022-01-20 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.9300000000,µg/m3,2022-01-20 21:00:00 +01:00,2022-01-20 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.5800000000,µg/m3,2022-01-20 22:00:00 +01:00,2022-01-20 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-20 23:00:00 +01:00,2022-01-21 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-21 00:00:00 +01:00,2022-01-21 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,3.7600000000,µg/m3,2022-01-21 01:00:00 +01:00,2022-01-21 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-21 02:00:00 +01:00,2022-01-21 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-21 03:00:00 +01:00,2022-01-21 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6400000000,µg/m3,2022-01-21 04:00:00 +01:00,2022-01-21 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-21 05:00:00 +01:00,2022-01-21 06:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-21 06:00:00 +01:00,2022-01-21 07:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-21 07:00:00 +01:00,2022-01-21 08:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.0500000000,µg/m3,2022-01-21 08:00:00 +01:00,2022-01-21 09:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.5200000000,µg/m3,2022-01-21 09:00:00 +01:00,2022-01-21 10:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.9900000000,µg/m3,2022-01-21 10:00:00 +01:00,2022-01-21 11:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-21 11:00:00 +01:00,2022-01-21 12:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.0500000000,µg/m3,2022-01-21 12:00:00 +01:00,2022-01-21 13:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.5800000000,µg/m3,2022-01-21 13:00:00 +01:00,2022-01-21 14:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.1700000000,µg/m3,2022-01-21 14:00:00 +01:00,2022-01-21 15:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,5.6400000000,µg/m3,2022-01-21 15:00:00 +01:00,2022-01-21 16:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,6.1100000000,µg/m3,2022-01-21 16:00:00 +01:00,2022-01-21 17:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,7.0500000000,µg/m3,2022-01-21 17:00:00 +01:00,2022-01-21 18:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.4600000000,µg/m3,2022-01-21 18:00:00 +01:00,2022-01-21 19:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.4600000000,µg/m3,2022-01-21 19:00:00 +01:00,2022-01-21 20:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.9300000000,µg/m3,2022-01-21 20:00:00 +01:00,2022-01-21 21:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,8.9300000000,µg/m3,2022-01-21 21:00:00 +01:00,2022-01-21 22:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,9.4000000000,µg/m3,2022-01-21 22:00:00 +01:00,2022-01-21 23:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.2800000000,µg/m3,2022-01-21 23:00:00 +01:00,2022-01-22 00:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,11.7500000000,µg/m3,2022-01-22 00:00:00 +01:00,2022-01-22 01:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,12.6900000000,µg/m3,2022-01-22 01:00:00 +01:00,2022-01-22 02:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,15.5100000000,µg/m3,2022-01-22 02:00:00 +01:00,2022-01-22 03:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.9200000000,µg/m3,2022-01-22 03:00:00 +01:00,2022-01-22 04:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,18.3300000000,µg/m3,2022-01-22 04:00:00 +01:00,2022-01-22 05:00:00 +01:00,1,3
BE,BE.CELINE-IRCEL.AQ,NET-Flanders,STA-BETM705,BETM705,SPO-BETM705_06001_100,SPP-BETM705_06001_0,SAM-BETM705_06001,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,hour,16.9200000000,µg/m3,2022-01-22 05:00:00 +01:00,2022-01-22 06:00:00 +01:00,1,3
